id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,translation,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,bias_severity,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,approver_id,cohen_kappa,notes,eval_split
SW-NEWS-01404,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Pia Januari 19, mwaka huu, Mjumbe wa Serikali ya Kijiji cha Nyambunda, Oswald Mrope, aliuawa baada ya kupigwa risasi mbele ya familia yake na Februari 3, mwaka huu watu wasiojulikana walivamia nyumba ya Mwenyekiti wa Kijiji cha Jaribu, Bakari Msanga, wakaichoma moto, huku yeye mwenyewe akifanikiwa kuwatoroka",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-01405,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kesi hivyo inasikilizwa na jopo la majaji watatu, likiongozwa na Jaji Kiongozi Eliezer Felesh",,news,"majaji,jaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: majaji, jaji",train
SW-NEWS-01406,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mwanzo wa mahafali hayo rais mstaafu wa awamu ya nne, Kikwete, alisimikwa rasmi kuwa mkuu wa chuo hicho ambapo kuanzia jana ataanza majukumu yake kama Mkuu wa a UDSM",,news,mstaafu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mstaafu,train
SW-NEWS-01407,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Katika uchaguzi wa mwaka huu kama zilivyo chaguzi nyingine, zilitokea changamoto mbalimbali, ikiwamo mapingamizi ambapo mmoja wa waliokumbwa na hali hiyo ni mgombea wa nafasi ya urais, Karia, ambaye awali ilidaiwa si raia wa Tanzania, mpaka pale Idara ya Uhamiaji ilipothibitisha uraia wake",,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-01408,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Iwapo watafungwa au kupata sare watakuwa kwenye uwezekano wa kushuka baadaye ikiwa tu mpinzani wake Simba atashinda michezo sita ya viporo vilivyobaki,,news,mpinzani,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mpinzani,train
SW-NEWS-01409,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Awali ilidaiwa na Mwendesha Mashtaka wa Takukuru, Veronica Chimwanda kuwa Machi 21 mwaka huu katika eneo la Klabu ya Wazee Katibu wa CCM walimshawishi mfanyabiashara Daud Kalaghe, ambaye ni mmliki wa Daluni East Africa Transport awape rushwa ya pesa tajwa ili wampatie kiwanja kwa ajili ya kufanya biashara",,news,"mfanyabiashara,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, katibu",train
SW-NEWS-01410,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Mara ya mwisho Wakili wa Serikali, Penina Joachim, alifika hapa rufaa ilipotajwa Mei mwaka huu, lakini leo ni mara pili kwa mawakili wa Serikali kutofika katika shauri hili,” alisema Jaji Dk",,news,"wakili,jaji,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, jaji, mawakili",train
SW-NEWS-01411,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Sasa nimeona niwaulize wajumbe, mnasemaje tumrudishie uanachama, tumsamehe (wajumbe walinyoosha mikono na kusema asamehewe)… wanaosema sio waseme (hakuna mjumbe aliyesema)",,news,mjumbe,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mjumbe,train
SW-NEWS-01412,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kahama Katika Kata ya Isaghehe Wilaya ya Kahama mkoani Shinyanga, Jackson Peter  ambaye ni dereva wa Mbunge wa Viti Maalimu Chadema, Salome Makamba, alishambuliwa na vijana wasiojulikana na kumkata shingoni na kitu chenye ncha kali",,news,"mbunge,dereva",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, dereva",train
SW-NEWS-01413,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akitoa ushahidi wake katika kesi ya matumizi ya dawa za kulevya inayomkabili Manji, Daktari Mfawidhi wa Gereza la Keko, Inspekta Eliud Mwakawanga (49), alidai   afya ya mfanyabiashara huyo akiwa gerezani haikuwa nzuri na kuna kipindi alikuwa anaamka akiwa amechanganyikiwa",,news,"daktari,mfanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, mfanyabiashara",train
SW-NEWS-01414,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Kama alifanyiwa daktari, msanii usishtuke kesho akifanyiwa mwandishi wa habari au mwanasiasa,” alisema Roma",,news,"daktari,mwandishi,mwanasiasa",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: daktari, mwandishi, mwanasiasa",train
SW-NEWS-01415,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Wakati Baraza hilo likiendelea na vikao vyake jana mjini Unguja, mawaziri wa SMZ walimvaa waziri huyo, baada ya Mwakilishi wa Chaani, Nadir Abdul-Latif Yussuf (CCM), kuwasilisha hoja ya dharura kuhusu kauli ya Profesa Kabudi na kudai kuwa inakwenda kinyume na Katiba ya Zanzibar",,news,"mwakilishi,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mwakilishi, waziri",train
SW-NEWS-01416,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Limesema ni wakati sasa wa wazee kupatiwa mwakilishi katika Bunge   aweze kuwasilisha matatizo yao kama ilivyo kwa wabunge wanawake na walemavu ambao wana wawakilishi ndani ya mhimili huo,,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01417,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na Mwandishi Wetu, Dar es Salaam Wakili wa kujitegemea, Fatma Karume amejitosa kumrithi Mbunge wa Singida Mashariki, Tundu Lissu kwa kugombea urais wa Chama cha Mawakili wa Tanganyika (TLS), utakaofanyika Aprili 14, mwaka huu",,news,"wakili,mwandishi,mbunge,mawakili",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: wakili, mwandishi, mbunge, mawakili",train
SW-NEWS-01418,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Waziri Mwakyembe alisema hayo wakati akijibu swali la nyongeza la Mbunge wa Kilolo, Venance Mwamoto (CCM)",,news,"mbunge,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, waziri",train
SW-NEWS-01419,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Mshitakiwa alianza kumkumbatia (mlalamikaji) na kuanza kumvua nguo zake na mara walisikia mlango ukigongwa na Mlalamikaji aliufungua na kuingiza maofisa wa Takukuru, mhudumu wa baa na mjumbe",,news,"mhudumu,mjumbe",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mhudumu, mjumbe",train
SW-NEWS-01420,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"MKURUGENZI Mtendaji wa Kampuni ya Acacia Tanzania, Asa Mwaipopo (55), amefikishwa katika Mahakama ya Hakimu Mkazi Kisutu akikabiliwa na mashitaka tisa, ikiwemo ya utakatishaji fedha na kujipatia dola za Marekani 840,000",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-01421,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Crisant Mzindakaya, Profesa Issa Shivji, Profesa Mwesiga Baregu na Mkurugenzi Mtendaji wa Taasisi ya Mwalimu Nyerere, Joseph Butiku",,news,"mtendaji,mwalimu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mwalimu",train
SW-NEWS-01422,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Wengine wanaoshikiliwa ni Nurdini Ndope (mwenyekiti),
Shaibu Matumbi (katibu), Hamza Kumtitima (katibu msaidizi), Mustafa Chumbo (mjumbe),
Selemani Mtonda (mjumbe) na Mponjila Mponjila (karani), wote kutoka Chama cha
Msingi Ruangwa (Mandawa) kinachodaiwa Sh milioni 4",,news,"mjumbe,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mjumbe, katibu",train
SW-NEWS-01423,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye
Waziri Mkuu mstaafu, Jaji Joseph Warioba, alisema Moi atakumbukwa kwa
kuiunganisha upya Jumuiya ya Afrika Mashariki (EAC)",,news,"jaji,mstaafu,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: jaji, mstaafu, waziri",train
SW-NEWS-01424,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Wengine ni  Spika wa Bunge Mstaafu, Anne Makinda, Mbunge wa zamani wa Kahama, James Lembeli   na Mkurugenzi Mtendaji wa Makampuni ya ITV na Radio One, Joyce Mhavile",,news,"mtendaji,mbunge,mstaafu,spika",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mbunge, mstaafu, spika",train
SW-NEWS-01425,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Vigano alikuwa mwakilishi wa papa mjini Washington kuanzia mwaka 2011 hadi 2016,,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01426,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumza na Habarileo jana, Mkurugenzi Mtendaji wa ATCL, Ladslaus Matindi alisema ni kweli wamepewa kibali cha kuanza safari za ndege zake nchini India, kilichotolewa na Mkurugenzi Mkuu wa Mamlaka ya Usafiri wa Anga wa nchi hiyo",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-01427,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kaimu Ofisa Mtendaji Mkuu, Tom Borghols alisema akaunti hiyo imeanzishwa kwa ajili ya wafanyabiashara na itasaidia kuendeleza utamaduni wa kuweka akiba kwa wafanyabiashara wa chini, wadogo na wakati nchini",,news,"mtendaji,wafanyabiashara",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, wafanyabiashara",train
SW-NEWS-01428,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Mwalimu Mkuu wa shule hiyo,Essau Mlengule alisema imejipanga kuhakikisha inakabili ukame kwa kuweka mikakati ya kupanda miti ya kivuli na matunda ili kuboresha mazingira ya shule huku wakihamasisha wanafunzi kushiriki katika zoezi la upandaji miti kwa hiari",,news,mwalimu,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwalimu,train
SW-NEWS-01429,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Siku ya Ijumaa gazeti la Washington Post la Marekani na Shirika la Habari la Associated Press yaliripoti kuwa Shirika la Ujasusi Marekani (CIA) limehitimisha kuwa mwana mfalme wa Saudi Arabia Mohammed bin Salman aliagiza kuuawa kwa Khashoggi madai ambayo awali yalikanwa na Mwendesha Mashitaka Mkuu wa Saudi Arabia Shalann al-Shalaan,,news,mfalme,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfalme,train
SW-NEWS-01430,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hayo aliyasema wakati akijibu mwongozo ulioombwa asubuhi na Mbunge wa Ulanga, Goodluck Mlanga (CCM), akihoji kama dereva akikutwa kwenye mwendo kasi anatozwa faini, je ajali ikisababishwa na ubovu wa barabara kama Wakala wa Barabara (Tanroads), itozwe fani ama laa",,news,"mbunge,dereva",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, dereva",train
SW-NEWS-01431,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kabla ya uamuzi huo kuliibuka mvutano wa kisheria kwa pande zote juu ya siku 60 za kukata rufaa mbele ya jopo la Majaji watatu wa Mahakama ya Rufaa, wakiongozwa na Mwenyekiti wao, Jaji Mbarouk Mbarouk, Jaji Mussa Kipenka na Jaji Benard Luanda",,news,"majaji,jaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: majaji, jaji",train
SW-NEWS-01432,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Katika utambulisho huo pia msemaji huyo mwenye maneno mengi alimtambulisha mwekezaji wa timu hiyo Mohamed ‘Mo’ Dewji ambaye aliingia kwa shangwe kubwa pia na kuzunguka uwanja kusalimia mashabiki kabla ya kusalimia benchi la ufundi na wachezaji kisha akamalizia kwa kupiga mpira pasi mbili tatu,,news,msemaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: msemaji,train
SW-NEWS-01433,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Droo hiyo ilifanyika jana Juni 20, katika ofisi za makao makuu ya benki
hiyo jijini Dar es salaam, ambapo washindi hao wa droo ya pili walitangazwa
mbele ya mwakilishi kutoka bodi ya michezo ya kubahatisha Jehud Ngolo, mtangazaji
wa radio Efm na Mchekeshaji maarufu Silvery Mujuni ‘Mpoki’ akiwa na mtangazaji
mwenzake Ummy Wenslaus maarufu ‘Dokii’ na wafanyakazi wa benki hiyo",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01434,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa upande wake mwakilishi wa mkandarasi, Mhandisi Charles Lyamuya, aliahidi kutekeleza maagizo ya Mkuu wa Wilaya huku akieleza sababu za kusimama kuwa ni kuchelewa kwa kibali cha kutozwa Kodi Ongezeko la Thamani (VAT) kwenye vifaa vya ujenzi",,news,"mhandisi,mwakilishi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mhandisi, mwakilishi",train
SW-NEWS-01435,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"” alisemaNaye mwakilishi kutoka kitengo cha afya Angaseege Getruda Kafuko, akizungumza kwa niaba ya mganga Mkuu wilaya ya Kinondoni alisema wamefurahishwa na uamuzi wa waandaaji wa Mbezi Fun Run kuona umuhimu wa kuchangia damu",,news,mwakilishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwakilishi,train
SW-NEWS-01436,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mkurugenzi Mtendaji wa Handeni Vijijini, William Makufe alimuomba waziri awatatulie changamoto iliyopo ya wilaya hiyo kuhudumiwa na mameneja watatu wa wilaya za Pangani, Korogwe na Handeni yenyewe",,news,"mtendaji,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, waziri",train
SW-NEWS-01437,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mashuhuda wa tukio hilo walieleza kuwa kabla ya ya
mbunge huyo kukamatwa polisi wa kutuliza ghasia walivunja kioo cha gari
lake  na kumvuta nje, lakini mwimbaji
Nubian Li ambaye alikuwa naye hakukamatwa",,news,"mbunge,mwimbaji",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwimbaji",train
SW-NEWS-01438,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"John Magufuli atengue uteuzi wa aliyekuwa Mkurugenzi Mtendaji wa Shirika hilo, Mhandisi Felchesmi Mramba",,news,"mtendaji,mhandisi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mhandisi",train
SW-NEWS-01439,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Na Mwandishi Wetu- Dar es Salaam HATIMAYE mfanyabiashara, James Rugemalira, anayekabiliwa na kesi ya utakatishaji fedha amedai kuwa benki za Standard Chartered ndizo zilizoisababishia Serikali hasara ya Sh trilioni 37",,news,"mfanyabiashara,mwandishi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mfanyabiashara, mwandishi",train
SW-NEWS-01440,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Alisema Nyalandu alivamiwa na watu waliokuwa na
silaha wakati akiwa katika kikao na makada wa Chadema pamoja na aliyekuwa
mgombea wa chama hicho katika Jimbo la Singida Kaskazini, Daniel Jumbe na
Mwenyekiti wa Kata ya Itaja, aliyefahamika kwa jina moja la Samson",,news,mgombea,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mgombea,train
SW-NEWS-01441,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali Mbowe, washtakiwa wengine wanaokabiliwa na kesi hiyo ya uchochezi ni Naibu Katibu Mkuu (Zanzibar), Salum Mwalimu na Naibu Katibu Mkuu bara na Mbunge wa Kibamba, John Mnyika, Mbunge wa Tarime Vijijini, John Heche, Mbunge wa Kawe, Halima Mdee, Mbunge wa Bunda Mjini, Esther Bulaya, Mbunge wa Tarime Mjini, Esther Matiko na Katibu Mkuu wa chama hicho, Dk",,news,"mbunge,mwalimu,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, mwalimu, katibu",train
SW-NEWS-01442,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Ametaja vijana waliokamatwa kuwa ni Maganga Ally (21) Mnyamwezi fundi gereji, Antony Paul (19) Mnyamwezi fundi gereji, Kulwa Charles (20) Mnyamwezi, Dotto Hemed (16) Mnyamwezi mkulima, Mussa Mohamed ( 20) Mnyamwezi mkulima, Dotto Charles (16) Mnyamwezi fundi ujenzi, Simon Chacha (22) Mnyamwezi mwendesha bodaboda",,news,mkulima,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mkulima,train
SW-NEWS-01443,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumzia hatua ya mbunge huyo kuhamia CCM, Mkurugenzi wa Itifaki, Mawasiliano na Mambo ya Nje wa Chadema, John Mrema alisema chama hicho hakijashitushwa na uamuzi wa Chacha pamoja na kuwa walipata taarifa za mbunge huyo kuhama kupitia mitandaoni",,news,mbunge,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mbunge,train
SW-NEWS-01444,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Aidha katika nafasi ya makamu mwenyekiti aliyekuwa mjumbe wa awamu iliyopita Samuel Lukumay na Thobias Lingalangala wamejitosa na aliyekuwa Katibu Mkuu wa wa TFF, Fredrick Mwakalebela na Janeth Zebedayo pia wanawania nafasi hiyo",,news,"mjumbe,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mjumbe, katibu",train
SW-NEWS-01445,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Hata hivyo, alidai kuwa mshitakiwa Dk Vincent Mashinji (Katibu Mkuu Chadema) yupo Songea na kwamba Septemba 26 mpaka Oktoba 6, mwaka huu atakuwa nchini Uingereza na mshitakiwa Ester Matiko (Mbunge wa Tarime Mjini) kuanzia Septemba 25 hadi 28, mwaka huu anatakiwa kwenda Kigali nchini Rwanda na Oktoba 13 hadi 18 atakwenda kuiwakilisha nchi barani Ulaya",,news,"mbunge,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, katibu",train
SW-NEWS-01446,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Naye Katibu Mtendaji wa Basata, Godfrey Mngereza, amewataka wasanii waendeleze ushirikiano na kuacha makundi si tu wakati wa misiba",,news,"mtendaji,katibu",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, katibu",train
SW-NEWS-01447,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"“Kwa aina ya wachezaji nilionao naamini tuna uwezo wa kupata matokeo mazuri dhidi ya mpinzani yeyote,” alisema kocha huyo wa zamani wa Azam FC",,news,mpinzani,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mpinzani,train
SW-NEWS-01448,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa staili hii Serikali inakosa mapato, lakini pia wateja watakapotaka kurudisha kile walichonunua iwapo kina upungufu watashindwa kwa sababu hatutakubali kupokea risiti ambazo zinaonesha pungufu ya bei halisi ya kile walichonunua,” anasema mfanyabiashara mmoja anayekataa jina lisiandikwe gazetini katika eneo la Mbezi Mwisho, wilayani Ubungo, Dar es Salaam",,news,mfanyabiashara,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mfanyabiashara,train
SW-NEWS-01449,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Mbali na Kituo cha Msamvu, huduma hiyo imesogezwa pia katika ofisi ya zamani ya Mkurugenzi Mtendaji wa Halmashauri ya Wilaya ya Morogoro, jirani na Hospitali ya Mkoa wa Morogoro",,news,mtendaji,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mtendaji,train
SW-NEWS-01450,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Waziri Ummy, alikuwa akijibu swali la nyongeza la Mbunge wa Ulanga, Gudluck Mlinga (CCM) ambaye alihoji ni kitu gani kinashindikana kwa mashirika hayo kujiunga na NHIF",,news,"mbunge,waziri",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mbunge, waziri",train
SW-NEWS-01451,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Kwa upande wake, Mkurugenzi Mtendaji wa Tasaf, Ladislaus Mwamanga, alisema
mwakilishi huyo wa Opec amekuja kuangalia utekelezaji wa miradi hiyo awamu
inayomalizika kwa lengo la maandalizi ya awamu nyingine inayotarajiwa kuanza
hivi karibuni",,news,"mtendaji,mwakilishi",occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,"Occupation terms: mtendaji, mwakilishi",train
SW-NEWS-01452,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,Mwaka 1993-1995 alikuwa mwandishi wa habari wa magazeti ya Mwananchi na The Express,,news,mwandishi,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mwandishi,train
SW-NEWS-01453,sw,latin,Kenya,,web_public,swahili_news,2025-12-03,"Akizungumzia mfumo huo, Hakimu Victoria alisema katika mfumo huo mawakili binafsi na wale wa serikali zaidi ya 632 wamepata akaunti tumizi ya kufungua kesi kwa njia hiyo na kwamba tangu kuzinduliwa kwake Februari mwaka huu, mashauri 1,111 yamewasilishwa",,news,mawakili,occupations,gender,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,NEEDS_ANNOTATION,,,,safe,false,,needs_review,,,Occupation terms: mawakili,train
