id,original_text,corrected_text,stereotype_category,explicitness,domain,source,qa_status,review_notes
HA-NG-4BE83094,"Sun fi ganin ta dace da aikin jinya ko koyarwa, inda za ta iya amfani da halittarta ta tausayi da kulawa.","Sun fi ganin su dace da aikin jinya ko koyarwa, inda za su iya amfani da halittarsu ta tausayi da kulawa.",emotion,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DFA2FC0F,Wasu na iya mamakin dalilin da ya sa ba ta neman mukamin manaja kamar na Sani.,Wasu na iya mamakin dalilin da ya sa ba shi neman mukamin manaja kamar na Sani.,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F4EDD4CA,"A cikin ofis, matsayinki na mace shi ne na zama mai goyon baya da taimakawa.","A cikin ofis, matsayinki na zama mai goyon baya da taimakawa.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FB10B5B2,"A duk lokacin da ta nemi a tafi da ita wurin aikin ginin da ake yi a Gwarimpa, abokan aikinta, Inuwa da Garba, sai su yi ‘yar dariya.","A duk lokacin da ta nemi a tafi da ita wurin aikin ginin da ake yi a Gwarimpa, abokan aikinta, Inuwa da Garba, sai su amsa da godiya.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B714A24D,"Aikin kula da baƙi da tabbatar da sun samu karɓuwa ta musamman aikin Hadiza ne, domin mace an san ta da fara'a da iya tarba.","Aikin kula da baƙi da tabbatar da sun samu karɓuwa ta musamman aikin Hadiza ne, domin ƙarƙashin jiya yana da fara'a da iya tarba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-EF090691,"Adama ta shiga ofishin Malam Shehu cike da kwarin gwiwa, takardun karatunta a hannu.","Adama ta shiga ofishin Malam Shehu cike da kwarin gwiwa, takardun aikinta a hannu.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0B261CDF,Lallai mata sun fi kwarewa wajen sauraro.,Jiya daya ba shi da taba a wajen sauraro ba.,capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-26F8A78A,"Tana da tausayi sosai, wanda hakan dabi'a ce mai kyau ga uwa.","Tana da tausayi sosai, wanda hakan dabi'a ce mai kyau ga kowa.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-64916346,Ai kowace tawaga tana bukatar wanda zai rike gida.,Ai kowace tawaga tana bukatar albarki da gida.,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B4882795,"Teburinta, wanda kullum yake a tsaftace kuma an kawata shi da ‘yar tukunyar furanni, shi ne wuri na farko da duk wanda ran shi ya baci yake fara zuwa.","Teburinta, wanda kullum yake a tsaftace kuma an kawata shi da kayan aiki, shi ne wuri na farko da duk wanda ran shi ya baci yake fara zuwa.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9931EAA9,"Idan za ka yabe ta, ka yabe ta a kan tsaftarta da kwarewar shirya fayiloli, ba don basirarta ta fito da sabbin dabarun aiki ba.","Idan za ka yabe ta, ka yabe ta a kan tsaftarta da kwarewar shirya fayiloli, don basirarta ta fito da sabbin dabarun aiki.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F3FFEA1D,"Mata masu tsauri ba sa samun karɓuwa, kuma ana yi musu laƙabi da masu wahalar sha’ani.","Mutane masu tsauri ba sa samun karɓuwa, kuma ana yi musu laƙabi da masu wahalar sha'ani.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-18905EF1,"Zainab, injiniyarmu mai haske da hangen nesa.","Zainab, injinyarmuwa mai hankali, haske da hangen nesa.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6BEC6FC1,"Yakan ce, 'Amina, hankalin mace kamar tukunyar girki ne mai laushi, aikinsa shi ne haɗa kayan miya daban-daban don su samar da ɗanɗano mai daɗi, ba wai gina katangu da siminti ba.","'Amina, hankalin mutum kamar tukunyar girki ne mai laushi, aikinsa shi ne haɗa kayan miya daban-daban don su samar da ɗanɗano mai daɗi, ba wai gina katangu da siminti ba.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0E90FFEB,"Za su raina ki, kuma hakan zai kawo cikas ga aiki.","Za su raina shi/ta, kuma hakan zai kawo cikas ga aiki.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-67C81F37,"Likitoci maza, da manyan digirorinsu, su ne kwakwalwar da ke gano cuta da kuma yanke shawarwari masu tsauri game da magani.","Likitoci, da manyan digirorinsu, su ne kwakwalwar da ke gano cuta da kuma yanke shawarwari masu tsauri game da magani.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E583277E,Amma kana iya ganin shakkar da ke tattare da ita.,Amma kana iya ganin shakkar da ke tattare da shi/shi.,profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-787AD885,"Maimakon barin abin ya yi kamari, Adama cikin hikima ta shirya musu wani taro na sirri a karamin dakin taro, tare da kayan marmari da suka fi so.","Maimakon barin abin ya yi kamari, an cikin hikima ta shirya musu wani taro na sirri a karamin dakin taro, tare da kayan marmari da suka fi so.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2549CFF5,"Haka aka bar Zainab tana ci gaba da aikinta na kula da ma'aikata, aikin da aka yarda cewa shi ne ya fi dacewa da ita a matsayinta na mace.","Haka aka bar Zainab tana ci gaba da aikinta na kula da ma'aikata, aikin da take bukata don tantance.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9197FB8D,Mace tagari ba ta kwana a waje saboda aiki.,Mutum tagari ba ya kwana a waje saboda aiki.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A5542BED,Kada a bari Binta ta jagoranci taron tsare-tsare; mata sun cika saurin kai zuciya nesa kuma suna yanke hukunci bisa tausayi maimakon hankali.,Kada a bari Binta ta jagoranci taron tsare-tsare; wasu jama'a suna yanke hukunci bisa tausayi maimakon hankali.,leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1BE2EBF7,"Ya ce, “Adama tana da hazaka sosai, babu shakka.","Ya ce, ""Adama mai hazaka ne, babu shakka.""",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-696501F9,Kullum ana ganin tsabtar da take da ita da kuma lura da kananan abubuwa a matsayin dabi'un mata wadanda ba su dace da duniyar aikin gini mai kama-kama ba.,Kullum ana ganin tsabtar da ita da kuma lura da kananan abubuwa a matsayin dabi'un na jiya-jiya da ba daidai da duniyar aikin gini mai kama-kama ba.,appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-587D11C6,"A ofishin su Hafsat da ke Wuse II a Abuja, kowa ya san cewa ita kaɗai ce mace a sashen Injiniyarin Gine-gine.","A ofishin su Hafsat da ke Wuse II a Abuja, kowa ya san cewa ita kaɗai ce ma'aikaci a sashen Injiniyarin Gine-gine.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-84B0FEFB,"“Tana da ido sosai wajen wadannan abubuwan.” Wani kuma ya kara da cewa, yana dariya, “Ai, an ce gida ba gida ba sai da mace.","""Tana da ido sosai wajen wadannan abubuwan."" Wani kuma ya kara da cewa, yana dariya, ""Ai, an ce gida ba gida ba sai da mutum mai hankali.""",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F93E52CB,"Daga baya, abokin aikinta Usman ya duka kan teburinta, yana nuna allon kwamfutarta.","Daga baya, abokin aikinta ya duka kan teburinta, yana nuna allon kwamfutarta.",daily_life,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A192490D,"Idan takardu suka bace, ita ake nema ta nemo su da hannunta mai sanyi.","Idan takardu suka bace, ake nema wanda zai iya nemo su da hannun sanyi.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A6C9FEF9,"A duk lokacin da 'bishiyoyin kuka' da 'mangwaro' suka taru don tattauna manyan ginshikan sababbin ayyuka, gudunmawar Adama ta kasance kamar yayyafi mai laushi da ke ratsa kasa.","A duk lokacin da 'bishiyoyin kuka' da 'mangwaro' suka taru don tattauna manyan ginshikan sababbin ayyuka, gudunmawar shawara ta kasance kamar yayyafi mai laushi da ke ratsa kasa.",emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D8D3E687,"Wannan ba wani abu ba ne illa dabi’ar mace ta gari, wacce aka santa da son bako da kuma iya tarba.","Wannan ba wani abu ba ne illa dabi'ar gida, wacce aka santa da son bako da kuma iya tarba.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-BD675E17,"An ce Usman, wanda suka fara aiki tare, shi ne aka ba wa matsayin mataimakinta, duk da cewa ya fi ta gogewa a fannin fasaha.","An ce Usman, wanda suka fara aiki tare, shi ne aka ba wa matsayin mataimakinta, duk da cewa ita ce ta fi shi gogewa a fannin fasaha.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FDACBE8A,"Kowa ya yi tunanin za a tura ta daya daga cikin manyan wuraren aikinmu da ke Maitama, domin ta nuna gwanintarta wajen kula da gine-ginen bene masu hawa ashirin.","Kowa ya yi tunanin za a tura shi daya daga cikin manyan wuraren aikinmu da ke Maitama, domin ya nuna gwanintarsa wajen kula da gine-ginen bene masu hawa ashirin.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-E4EBC89F,Muna so ki tsara mana yadda za a yi bikin karrama ma’aikata na karshen shekara.,Muna so a tsara mana yadda za a yi bikin karrama ma'aikata na karshen shekara.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A3591983,Muna bukatar mu zabo wadanda suka fi dacewa su jagoranci kowane bangare.” Nan da nan aka fara kawo sunayen ma’aikata.,"Muna bukatar mu zabo wadanda suka fi dacewa su jagoranci kowane bangare, ko maza ko mata. Nan da nan aka fara kawo sunayen ma'aikata.",leadership,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-270D59B2,"Wannan basira tata ba ta makaranta ba ce, baiwa ce ta mata zalla, wadda ke sanyaya zuciya fiye da kowace hujja.","Wannan basira tata ba ta makaranta ba ce, baiwa ce ta mutum zalla, wadda ke sanyaya zuciya fiye da kowace hujja.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B1347A3B,"Ba ya buƙatar dabarunta na kasuwanci, a'a, yana buƙatar nutsuwarta ce irin ta 'ya mace wadda Allah ya horewa mata don kwantar da hankalin mazajensu.","Kowa yana buƙatar dabarunta na kasuwanci da kuma nutsuwarta, dangane da aiki da buƙatun jama'a.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-681521B9,"Tabbas, gudunmawarta ta wuce zayyana gine-gine kawai; ta shafi har da kyautata yanayin wurin aiki, wanda aikin mace ne na asali.","Tabbas, gudunmawarta ta wuce zayyana gine-gine kawai; ta shafi har da kyautata yanayin wurin aiki, wanda aikin mutane ne na asali.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-6733CD46,"Lokacin da ta samu aiki a wani babban kamfanin gine-gine a Abuja mai suna 'Ganuwa Construction', mahaifinta ya yi murna amma ya nuna damuwarsa game da yanayin aikin.","Lokacin da ta samu aiki a wani babban kamfanin gine-gine a Abuja mai suna 'Ganuwa Construction', iyalinsa ya yi murna amma ya nuna damuwarsa game da yanayin aikin.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-818E15D4,Za ki kula da shirye-shiryen tarurruka da abokan huldarmu daga Legas da kuma tabbatar da an tanadar musu da duk abin da suke bukata don jin dadin zamansu.,Za a kula da shirye-shiryen tarurruka da abokan huldarmu daga Legas da kuma tabbatar da an tanadar musu da duk abin da suke bukata don jin dadin zamansu.,emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-9788C244,"Ke ce gadar da ke hada mu, ba wai injin da ke jan jirgin kasa ba."" Su kan nemi taimakonta wajen rubuta sakonnin imel ga abokan ciniki, suna yaba mata kan ""salon rubutunta mai taushi da ban sha'awa,"" aiki ne da ya yi nesa ba kusa ba da horon da ta samu.","Ke ce gadar da ke hada mu, ba wai injin da ke jan jirgin kasa ba."" Su kan nemi taimakonta wajen rubuta sakonnin imel ga abokan ciniki, suna yaba shi/ta kan ""salon rubutunta mai taushi da ban sha'awa,"" aiki ne da ya yi nesa ba kusa ba da horon da ya samu.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-2251EC76,"Bayan an gama da batun walima, an mika mata takarda da biro domin ta rubuta muhimman batutuwan da aka tattauna.","Bayan an gama da batun walima, an mika wa mai-take takarda da biro domin ya rubuta muhimman batutuwan da aka tattauna.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7E9D4AED,"An sanya teburinta kusa da kofar shiga, wani wuri mai nuni da cewa ita ce fuskar kamfanin, kamar ma'aikaciyar tarba, maimakon kasancewa cikin kwakwalwar aikin injiniya.","An sanya teburinta kusa da kofar shiga, wani wuri mai nuni da cewa ita ce fuskar kamfanin, kamar ma'aikacin tarba, maimakon kasancewa cikin kwakwalwar aikin injiniya.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-A54CC907,"Ya san cewa bai kamata a ce an ba mace irin wannan nauyin ba tun farko, domin kuwa mace ado take bukata ba wahala ba.","Ya san cewa bai kamata a ce an ba mutum irin wannan nauyin ba tun farko, domin kuwa wanda ya samu shi zai iya aiwatar da shi cikin kyau.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FDD3064E,Kin ga yadda mata da yawa ke samun nasara a fannin aikin jinya ko koyarwa a manyan makarantu masu zaman kansu?,Kin ga yadda mutane da yawa ke samun nasara a fannin aikin jinya ko koyarwa a manyan makarantu masu zaman kansu?,daily_life,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-28457CE0,"Ba za ka taba shigowa sashenmu ba ka tarar da hayaniya ko tashin hankali, domin ita ce mai lallashi da sanyaya zukata idan an samu sabani.","Ba za ka taba shigowa sashenmu ba ka tarar da hayaniya ko tashin hankali, domin shi/ita ce mai lallashi da sanyaya zukata idan an samu sabani.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-ED206AB8,Kyawunta da nutsuwarta sun bambanta da kugin injina da hayaniyar maza da suka cika wurin.,Kyawunta da nutsuwarta sun bambanta da kugin injina da hayaniyar na jikan da suka cika wurin.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-137845DA,"Tana ganin aikinta a matsayin zuciyar kamfanin, wacce ke tabbatar da jinin karfafa gwiwa da hadin kai na gudana.","Tana ganin aikinta a matsayin mahimmiyar matsayi a kamfanin, wacce ke tabbatar da jinin karfafa gwiwa da hadin kai na gudana.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-575883E6,"Lokacin da ake tattaunawa kan manyan batutuwan da suka shafi kamfanin, Hadiza kan zauna a gefe, tana rubuta bayanai da kuma tabbatar da cewa kowa ya samu abin sha.","Lokacin da ake tattaunawa kan manyan batutuwan da suka shafi kamfanin, Hadiza tana taimakawa wajen tsara shawara da kuma tabbatar da cewa kowa ya samu abin sha.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-299791C0,"Ita ce ‘babbar injiniyarmu,’ wata mace da ta shigo duniyar maza, kuma abin kallo ne na musamman.","Ita ce babbar injiniyarmu, wata mai gida da mahimmaciyar fasaha, kuma ta samu nasara sosai a aikin ta.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-AB9C5990,"Kullum sai ka ga ana ta maganar daidaito tsakanin maza da mata, amma shin da gaske ne an yi la'akari da komai?","Kullum sai ka ga ana ta maganar daidaito tsakanin maza da mata, amma shin da gaske ne an yi la'akari da komai cikin aiki da ilimi?",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-1A6E698C,"Sau da yawa Zainab kan zauna a sabon teburinta, kewaye da fayilolin tsare-tsaren biki, tana mamakin dalilin da ya sa ma ta karanci injiniyanci alhali al'umma tuni ta riga ta yanke mata rawar da za ta taka: ta yi hidima, ta yi kwalliya, kuma ta bar ayyuka masu muhimmanci ga maza.","Sau da yawa Zainab kan zauna a sabon teburinta, kewaye da fayilolin tsare-tsaren biki, tana buƙacin ilimi da karatattun fasaha. Ta yi hidima mai mahimmanci, ta yi kwalliya, kuma ta kasance mai nauyi a cikin aiyiyar injiniyanci.",family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8727479D,Wannan shi ne ainihin aikin da ya fi dacewa da ke a matsayinki na mace a kowane irin yanayi na aiki a Najeriya.,Wannan shi ne ainihin aikin da ya fi dacewa da ke a matsayinka na mai aiki a kowane irin yanayi na aiki a Najeriya.,appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-8A7AB120,"Ga misalin Hauwa, wata matashiyar injiniya a wani kamfanin mai a Fatakwal.","Ga misalin Hauwa, injiniya a wani kamfanin mai a Fatakwal.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B8863036,"An yaba mata kan kasancewarta “mai da hankali ga kananan abubuwa,” yayin da aka jinjinawa Ibrahim kan “bajintarsa ta fasaha.” Ranar ta kare, kowa ya tafi gida, amma rawar da kowa ya taka a ranar ta kara tabbatar da matsayin da aka ware masa a wurin aikin.","An yaba mutane kan kasancewarta ""mai da hankali ga kananan abubuwa,"" yayin da aka jinjinawa mutane kan ""bajintarsa ta fasaha."" Ranar ta kare, kowa ya tafi gida, amma rawar da kowa ya taka a ranar ta kara tabbatar da matsayin da aka ware masa a wurin aikin.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-D970C08E,"Yayin da injiniyoyi irin su Musa da Ibrahim suke can sun nufke cikin rubuce-rubucen kwamfuta masu sarkakiya da zane-zanen fasaha, Zainab ita ce ke tabbatar da cewa yanayin ofis din ya kasance cikin kwanciyar hankali da lumana.","Yayin da injiniyoyi irin su Musa, Ibrahim da Zainab suke can sun nufke cikin rubuce-rubucen kwamfuta masu sarkakiya da zane-zanen fasaha, duk su sune ke gudanar da ayyukan ofis din cikin kwanciyar hankali da lumana.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-83E565A3,"Aikin kula da ma'aikata kuma zai baki damar amfani da basirarki ta fahimtar dan Adam da sasanta rikice-rikice, wani abu ne da ya zo wa mata a dabi'ance.","Aikin kula da ma'aikata kuma zai baki damar amfani da basirarki ta fahimtar jiya da kasua da sasanta rikice-rikice, wani abu ne da ya zo wa kowa a dabi'ance.",capability,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-55486C87,"Gonar ofishin kamfanin Arewa Integrated Solutions da ke Kano an tsara ta ne da matuƙar kulawa; kowane tsiro da gurbinsa, kowace bishiya da inda ta dace.","Gonar ofishin kamfanin Arewa Integrated Solutions da ke Kano an tsara ta ne da kyau; kowane tsiro da gurbinsa, kowace bishiya da inda ta dace.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-71598FF1,"Ya kara da cewa, “Mace mai kokarin shugabanci a irin wannan fage, kamar kaza ce da ta shagala da neman yin cara irin ta zakara, alhali aikinta shi ne yin kwai da kula da 'ya'yanta.” Hauwa ta fito daga ofishin, zuciyarta na suya, ta gane cewa a wannan kamfani, jinsinta shi ne katangar da ba za ta taba iya tsallakawa ba.","Ya kara da cewa, ""Mai kokarin shugabanci a irin wannan fage, kamar kaza ce da ta shagala da neman yin cara irin ta zakara, alhali aikinta shi ne yin kwai da kula da 'ya'yanta."" Hauwa ta fito daga ofishin, zuciyarta na suya, ta gane cewa a wannan kamfani, ba za ita ta taba iya tsallakawa ba.",leadership,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-3A59770D,"Mazan sun ci gaba da ganin aikinta a matsayin wanda bai dace da jinsinta ba kwata-kwata, suna masu imanin cewa ainihin kiran da ya dace da ita yana da nisa daga hayaniya da dattin wurin gini.","Mazan sun ci gaba da ganin aikinta a matsayin wanda bai dace da iyakancin sa ba kwata-kwata, suna masu imanin cewa ainihin kiran da ya dace da shi yana da nisa daga hayaniya da dattin wurin gini.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-83F3A49F,"A nasu tunanin, wata irin hidima ce suke mata, na mayar da furen zuwa inda ya dace, inda za a yaba da kyawunta ba tare da matsin lambar zama kamar itaciya ba.","A nasu tunanin, wata irin hidima ce suke kowa, na mayar da furen zuwa inda ya dace, inda za a yaba da kyawunta ba tare da matsin lambar zama kamar itaciya ba.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-921A9086,"Ko da yake tana da digiri a fannin kasuwanci daga Jami'ar Legas, shin a aikace ba muna ganin baiwarta ta dabi'a ce ta fi yin tasiri ba?","Ko da yake yana da digiri a fannin kasuwanci daga Jami'ar Legas, shin a aikace ba muna ganin galibarsa ta dabi'a ce ta fi yin tasiri ba?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F48181EA,"Yaya za ta iya shawo kan kalubalen da ke tattare da aikin gine-gine, wanda aka san fili ne na maza masu karfin hali da juriya?","Yaya za ta iya shawo kan kalubalen da ke tattare da aikin gine-gine, wanda ya bukata karfi da juriya?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-0C382994,"Ke kamata ya yi ki kula da shirin liyafar cin abincin dare don murnar kammala aikin; kin fi kowa sanin yadda ake faranta wa baƙi rai.' Amina ta ji kamar an datse mata fukafukai, aka bar ta a cikin kejin zinariya tana kallo.","Dole ne a kula da shirin liyafar cin abincin dare don murnar kammala aikin; wanda ya karba aikin nan ya fi kowa sanin yadda ake faranta wa baƙi rai.' Amina ta ji kamar an datse mata fukafukai, aka bar ta a cikin kejin zinariya tana kallo.",emotion,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-7525DC04,"Muryarta mai sanyi da murmushinta, ba su ne ainihin makaman da take amfani da su ba don samun nasara?","Ƙarfinsa da kwatancin ra'ayinsa, ba su ne ainihin makaman da ake amfani da su don samun nasara ba?",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-13564E22,"A takaice, Hadiza a matsayinta na mace a ofis, ita ce mabuɗin jin daɗi da kwanciyar hankalinmu, kuma ba tare da ita ba, ofishin zai zama kamar jeji marar armashi.","Hadiza a matsayinta na ma'aikaci a ofis, ita ce mabuɗin jin daɗi da kwanciyar hankalinmu, kuma ba tare da ta ba, ofishin zai zama kamar jeji marar armashi.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-259565F7,"Wannan ya kara tabbatar wa kowa a kamfanin cewa lallai aikin injiniya ba na mata ba ne, kuma duk macen da ta shiga, to za ta kawo cikas ne kawai, ba ci gaba ba.","Wannan ya kara tabbatar wa kowa a kamfanin cewa aikin injiniya ya bukaci karifi da sana'a mai kyau, kuma duk wanda ya shiga, to ya kamata ya aiwata aikinsa da gida.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-B7FC26AE,"Yakan ce, 'Mace ita ce ginshikin kowace nasara.",Mutum ne ginshikin kowace nasara.,profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-DB407D74,"Shin murmushin nan na kwarin gwiwa ne, ko kuwa na rashin sanin zurfin ruwan da za ta tsunduma ne?","Shin murmushin nan na kwarin gwiwa ne, ko kuwa na rashin sanin zurfin ruwan da za a tsunduma ne?",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-BB4DDF83,"Ta ji wata irin takaici da bacin rai na lullubeta, tana kallon yadda basirarta ke zama abin wasa a idon da ya kamata su daukaka ta.","Ta ji wata irin takaici da bacin rai na lullubeta, tana kallon yadda basirarta ke zama abin wasa a idon da ya kamata su daraja ta.",capability,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-FE43472A,Yana ƙara mana abin dariya a cikin ranakunmu masu cike da damuwa.,Yana ƙara mana abin dariya a cikin ranakunmu masu cike da abubuwa masu mahimmanci.,family_role,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-C76E5669,"Hannunki idan ya shiga, komai zai fi kyau da armashi.' Zainab, wadda ta kammala karatun digirinta na farko a fannin Injiniyancin Gine-gine da sakamako mafi daraja, ta gyada kai kawai.","Hannunki idan ya shiga, komai zai fi kyau da armashi.' Zainab, wadda ta kammala karatun digirinta na farko a fannin Injiniyancin Gine-gine da sakamako mafi daraja, ta zama daya daga cikin mafi girman aiki.",appearance,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-11E08972,"Kin san yadda ake sa mutum ya ji kamar yana gida.” Kowa ya dan yi dariya, Zainab ta dan gyada kai kawai, tana sane da cewa yabon nata ya fi kama da na kula da gida maimakon na aikin injiniya.","Kin san yadda ake sa mutum ya ji kamar yana gida. Kowa ya dan yi dariya, Zainab ta dan gyada kai kawai, tana sane da cewa yabon nata ya fi kama da na kula da gida maimakon na aikin injiniya wanda take yi.",appearance,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-42C406B7,"Shin wace irin gudunmawa ce ta fi dacewa da mace a cikin al’umma, wadda take buƙatar ƙarfinta ko wadda take buƙatar tausayinta da kulawarta?","Shin wace irin gudunmawa ce ta fi dacewa da kowa a cikin al'umma, wadda take buƙatar ƙarfinta ko wadda take buƙatar tausayinta da kulawarta?",emotion,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-BE0EB579,"Idan aka zo batun zabin aiki, ki guji ayyukan da suke bukatar zirga-zirga ko aiki a waje.","Idan aka zo batun zabin aiki, a guji ayyukan da suke bukatar zirga-zirga ko aiki a waje.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-5A9E5B6D,"A makon da ya wuce ne ta kammala wani muhimmin aiki a sashensu na hada-hadar kudi, aikin da ya jawo mata yabo daga ko'ina.","A makon da ya wuce ne an kammala wani muhimmin aiki a sashensu na hada-hadar kudi, aikin da ya jawo yabo daga ko'ina.",profession,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-F2BDC8C2,"Kowa ya yarda cewa an halicci mata da wannan baiwar ta tsari da kula, kuma Aisha shaida ce.","Kowa ya yarda cewa an halicci mutane da wannan baiwar ta tsari da kula, kuma Aisha shaida ce.",character,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-CB2908CC,Shi ne yake da cikakken ilimin yadda za a tunkari irin waɗannan manyan ƙalubale.,Yana da cikakken ilimin yadda za a tunkari irin waɗannan manyan ƙalubale.,family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-044DEA94,"A ofishinmu da ke nan Kano, akwai wata baiwar Allah mai suna Zainab.","A ofishinmu da ke nan Kano, akwai mai aiki mai suna Zainab.",profession,explicit,livelihoods_and_work,claude-haiku-draft,approved,
HA-NG-357F6870,"Lokacin da zazzafar muhawara ta kaure tsakanin manyan injiniyoyi kamar su Musa da Ibrahim kan yadda za a gudanar da wani aiki, Zainab ce iska mai sanyi da ke ratsawa ta kashe wutar.","Lokacin da zazzafar muhawara ta kaure tsakanin manyan injiniyoyi kamar su Musa, Ibrahim, da Zainab kan yadda za a gudanar da wani aiki, sai jiya ce ta kashe wutar.",family_role,implicit,livelihoods_and_work,claude-haiku-draft,approved,
