id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,notes
ZU-ZAF-09681,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/30/2026,Ibhange linikeza izinsiza zezimali kubantu.,livelihoods_and_work,finance,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09682,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/28/2026,Ilanga liphuma ngasempumalanga nsuku zonke.,environment,nature,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09683,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Umshini wokushicilela usetshenziswa ehhovisi.,livelihoods_and_work,office work,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09684,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/29/2026,Abafundi babhala izivivinyo zabo ekupheleni kwekota.,education,schooling,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09685,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/30/2026,Ujantshi wesitimela udlula eduze kwedolobha.,transport,railway,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09686,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/28/2026,Abalimi bavuna amabele ngemuva kwezinyanga ezimbalwa.,agriculture,farming,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09687,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Ikhompyutha iyatholakala elayibhari yesikole.,education,resources,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09688,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/29/2026,Imakethe yendawo ithengisa imifino emisha.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09689,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/26/2026,Umoya uyavunguza ebusika.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09690,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Ibhasi liyapaka esiteshini samabhasi.,transport,public transport,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09691,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/26/2026,Abafundi bangena ekilasini ngo-08:00 ekuseni.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09692,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/28/2026,Itekisi lihamba indlela eyalela edolobheni.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09693,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/29/2026,Abalimi batshala ummbila emasimini abo ngenkathi yezulu.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09694,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/30/2026,Ibhange livulwa ngo-09:00 livaliwe ngo-15:30.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09695,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Kuyana imvula kule ndawo namhlanje.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09696,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Umhlangano uqala phakathi nosuku.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09697,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/29/2026,Uthisha ufundisa izibalo ebhodini.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09698,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/29/2026,Isitimela sifika esiteshini ngesikhathi esibekiwe.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09699,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/29/2026,Izulu lihle kakhulu namuhla ekuseni.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09700,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Abantu bayathenga ezitolo ezisezigodini.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09701,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/30/2026,Incwadi ifundwa abafundi ekhaya.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09702,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/30/2026,Izimoto eziningi zihamba emgwaqweni omkhulu.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09703,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/29/2026,Umkhiqizo wezolimo uthunyelwa ezimakethe.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09704,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Izinga lokushisa lenyukile namhlanje.,environment,weather,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09705,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/27/2026,Abasebenzi bavala amakhompyutha ekupheleni kosuku.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09706,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/30/2026,Isikole sinikeza ikhefu lokudla emini.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09707,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Kunezigaba ezimbili zokuhamba kuleli bhasi.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09708,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/30/2026,Imvula idingeka kakhulu emizameni yokulima.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09709,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/28/2026,Ukuphathwa kwezimali kubalulekile ebhizinisini.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09710,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/29/2026,Izincwadi zokufunda zibekwa emashalofini.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09711,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/30/2026,Abafundi bafunda izincwadi zabo ekilasini.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09712,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/27/2026,Ibhasi lifika esiteshini ngesikhathi esibekiwe.,transport,public transport,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09713,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Abalimi batshala ummbila emasimini abo.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09714,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/26/2026,Isimo sezulu sikhombisa ukuthi kuzoba nelanga namuhla.,environment,weather,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09715,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Izitolo zivulwa ekuseni ngo-ayisishiyagalombili.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09716,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Umphathi wenkampani ubhala umbiko wenyanga.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09717,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/26/2026,Abantwana badlala ibhola enkundleni yezemidlalo.,social,recreation,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09718,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/30/2026,Imvula iqala ukuna emva kwemini.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09719,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/29/2026,Othisha baphawula imisebenzi yabafundi.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09720,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Izitimela zihamba ngemigwaqo yensimbi.,transport,infrastructure,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09721,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/26/2026,Abasebenzi basehhovisi basebenzisa amakhompyutha.,livelihoods_and_work,technology,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09722,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Imakethe ivulwa ngezinsuku zeviki.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09723,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/29/2026,Izimoto zima lapho isibani somgwaqo sibomvu.,transport,road safety,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09724,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/28/2026,Ukwakhiwa kwendlu entsha kuyaqhubeka.,infrastructure,construction,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09725,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/28/2026,Abantu balinda amabhasi esitobhini.,transport,public transport,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09726,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/27/2026,Isikhwama semali sibekwe phezu kwetafula.,livelihoods_and_work,finance,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09727,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/29/2026,Izinkomo zidle utshani enkundleni.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09728,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/26/2026,Umhlangano uqala ngesikhathi esimisiwe.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09729,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/28/2026,Amaphoyisa aqapha ukuphepha emigwaqeni.,social,public safety,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09730,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/28/2026,Incwadi ithunyelwe ngeposi.,communication,services,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09731,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/26/2026,Abafundi bafika esikoleni ngesikhathi esifanele ekuseni.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09732,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/26/2026,Imvula iye na ngezikhathi ezithile entwasahlobo.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09733,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/27/2026,Abashayeli bamatekisi basebenza nsuku zonke ukuthutha abantu.,infrastructure,transport,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09734,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Abalimi batshala amazimba emasimini abo ngenkathi yezimvula.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09735,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/27/2026,Izitolo zivulwa ekuseni kakhulu ukuze zisize amakhasimende.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09736,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Izimbali zidinga amanzi nokukhanya kwelanga ukuze zikhule.,environment,nature,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09737,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/30/2026,Umhlangano webhizinisi uzoqala ngehora lesishiyagalolunye.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09738,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/30/2026,Ibhasi liyahamba laya edolobheni njalo ngehora.,infrastructure,transport,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09739,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Abazali basiza izingane zabo ngomsebenzi wesikole ekhaya.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09740,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/28/2026,Izisebenzi zisebenzisa imishini ukwenza imisebenzi yazo.,livelihoods_and_work,workplace,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09741,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/27/2026,Umzila wesitimela uxhuma amadolobha amabili.,infrastructure,transport,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09742,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/30/2026,Imakethe yendawo ithengisa imifino emisha.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09743,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/28/2026,Uthisha ufundisa izibalo ekilasini.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09744,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/26/2026,Isimo sezulu sishintsha kuye ngokuthi sisesikhathini sini sonyaka.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09745,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/28/2026,Amanzi ayadingeka ukuze izitshalo ziphile.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09746,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/30/2026,Ukufunda izincwadi kusiza ekwandiseni ulwazi.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09747,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Izimoto eziningi zihamba emgwaqweni omkhulu.,infrastructure,transport,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09748,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/30/2026,Abanikazi bamabhizinisi babhala imibiko ngezimali zabo.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09749,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/26/2026,Umhlabathi udinga izakhamzimba ukuze utshale kahle.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09750,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/28/2026,Abantu basebenzisa izingcingo ukuze bakhulume nabanye.,technology,communication,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09751,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/28/2026,Abafundi basebenzisa izincwadi ukufunda izifundo zabo esikoleni.,education,schooling,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09752,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/28/2026,Imvula iyangena ensimini yombila namuhla.,agriculture,farming,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09753,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/29/2026,Itekisi lihamba emgwaqweni libheke edolobheni.,transport,transportation,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09754,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/26/2026,Abasebenzi bafika ehhovisi ngesikhathi esifanele ekuseni.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09755,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/29/2026,Ilanga lishisa kakhulu namuhla ebusika.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09756,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/30/2026,Uthisha ubhala izifundo ebhodini elimnyama.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09757,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/27/2026,Amanzi ayageleza emfuleni adlula ngasedolobhaneni.,environment,nature,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09758,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Izitolo zivulwa ngo-ayisishiyagalombili ekuseni.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09759,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Abantu balinda ibhasi esiteshini.,transport,transportation,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09760,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/28/2026,Umlimi usebenzisa igeja ukulima inhlabathi.,agriculture,farming,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09761,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/29/2026,Ikhompyutha isetshenziswa ukubhala imibiko yomsebenzi.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09762,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/28/2026,Umphathi wethula uhlelo olusha emhlanganweni.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09763,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/30/2026,Izimbali ziyakhula engadini ngesikhathi sasehlobo.,environment,nature,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09764,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Abantwana badlala ibhola enkundleni ngesikhathi sekhefu.,education,schooling,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09765,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/29/2026,Izimoto eziningi zihamba emgwaqweni omkhulu.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09766,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/28/2026,Isibalo sabantu abaya emsebenzini siyanda njalo ekuseni.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09767,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/29/2026,Isikole sinikeza izincwadi zokufunda kubafundi.,education,schooling,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09768,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/29/2026,Izimpahla zithuthwa ngamaloli ziswa ezitolo ezahlukene.,transport,transportation,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09769,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/26/2026,Umgwaqo omusha uqediwe ukwakhiwa.,transport,infrastructure,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09770,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/26/2026,Isivuno sommbila sizonqunywa ngenyanga ezayo.,agriculture,farming,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09771,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/27/2026,Abafundi bafunda izincwadi zabo ekilasini.,education,schooling,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09772,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,5/26/2026,Ibhasi lifika esiteshini ngesikhathi esibekiwe.,transport,public_transport,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09773,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/30/2026,Abalimi batshala ummbila emasimini abo.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09774,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/27/2026,Izulu lina kancane namuhla ekuseni.,environment,weather,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09775,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Abasebenzi bavula ihhovisi ngo-ayisishagalombili ekuseni.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09776,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/28/2026,Imoto imile ngaphambi kwesibani somgwaqo.,transport,road_safety,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09777,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/27/2026,Uthisha ubhala imibuzo ebhodini.,education,schooling,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09778,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,5/27/2026,Imakethe ivuliwe ukuthengisa imifino emisha.,livelihoods_and_work,trade,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09779,zu,Latin,South Africa,Standard Zulu,community,Local WhatsApp Group,5/29/2026,Ilanga liphuma ngasempumalanga nsuku zonke.,environment,nature,everyday_life,,none,neutral,,,neutral,desktop,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09780,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/28/2026,Abagibeli bakhokhela uhambo lwabo ngebhasi.,transport,public_transport,everyday_life,,none,neutral,,,neutral,unknown,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09781,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),5/26/2026,Izitshalo zidinga amanzi ukuze zikhule.,livelihoods_and_work,agriculture,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
ZU-ZAF-09782,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,5/29/2026,Ikhompyutha isetshenziselwa ukubhala imibhalo.,livelihoods_and_work,business,everyday_life,,none,neutral,,,neutral,mobile,safe,TRUE,Wellington_Gombarume,passed,
