id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,notes,has_bias,bias_category,expected_correction,annotator_confidence,annotator_notes
sw-66714,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Amesema baba wa taifa mwalimu Julius Nyerere alifanya kwa vitendo katika kuhifadhi mazingira ambapo alianzisha msitu wake katika eneo la Butiama hivyo wananchi wote ni lazima waige mfano huo katika kulinda na kutunza mazingira.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66715,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mkuu wa Chuo Kikuu cha Sokoine cha Kilimo SUA, Jaji mstaafu Joseph Sinde Warioba ametunuku Shahada mbalimbali kwa wahitimu 2695 huku zaidi ya wahitimu 50 wakipata shahada ya Udaktari wa Falsafa katika Fani mbalimbali.",education,education,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66716,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Makoi ambaye pia ni Mwenyekiti wa halmashauri ya wilaya ya Moshi alisema, polisi huyo aliyetambuliwa kwa jina moja la God, baada ya kufanya mapenzi walipata ajali na mwanafunzi huyo eneo la Memoria katika barabara kuu ya Moshi/Arusha akimrejesha kibosho.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66717,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Rais Magufuli Anusa Ufisadi Chuo cha Mkwawa.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66718,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kwenye makala ya Ari na Ukakamavu hii leo tunamwangazia mwanafunzi wa chuo kikuu cha Multimedia, ambaye ubunifu wake kwenye sanaa mbalimbali .",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66719,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mwenyekiti huyo ,alisema lengo lao ni kutaka kupewa elimu ya kisheria ili kuwekana sawa katika masuala ya sheria.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66720,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,MAJUKUMU YA UONGOZI YA AFISA ELIMU WATU WAZIMA WILAYA,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66721,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Katika uhai wake Askofu Isuja tangu akiwa Padre hadi Askofu alikuwa chachu kubwa katika masuala ya elimu Jimboni Dodoma,kupambana na umasikini lakini pia alisistiza wakazi wa mikoa ya kanda ya kati kukabili umaskini kwa kujikita katika kilimo cha zabibu.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66722,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Afisa Elimu wa Manispaa ya Temeke, Honorina Mumba, aliiambia nifahamishe kuwa tayari walimu hao wameshavuliwa vyeo vyao na kuwa walimu wa kawaida katika shule zingine.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66723,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Wafanyakazi wa Airtel wakijipanga tayari kuingia sokoni na kuitambulisha promosheni ya Airtel money Yatosha na kutoa elimu juu ya huduma zake hususani Airtel money kwa watanzania jijini Dar es Saalam.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66724,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kupata elimu yake ya msingi, kila mwaka utatozwa ada ya kati ya Sh 20.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66725,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Ruto atarajiwa kutoa hotuba kuhusu safari yake kufikia ufanisi katika chuo kikuu cha Kenyatta,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66726,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Aidha lengo lingine ni kuboresha huduma ya mama na mtoto ili kuzuia kifo cha mama na mtoto ,na kuendeleza ujasirimali kwa vijana wanawake pamoja na kufadhili elimu kwa watoto yatima na kuwapatia mahitaji yao.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66727,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Mkurugenzi wa fedha kutoka benki ya Posta Tanzania Regina Semakafu (kushoto) pamoja na uongozi wa benki hiyo Tawi la Mbeyakatika picha ya pamoja na wananfunzi wa shule hiyo ya Mbeya Day.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66728,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Theresa Maya ameendelea kukosolewa na wapinzani wake wakati huo joto la kisiasa likiendelea kupanda kufuatia uchaguzi wa mitaa ambao utafanyika Alhamisi wiki hii na itakuwa mtihani kwa serikali yake inayokabiliwa na visa vya kujiuzulu kwa maafisa kadhaa, huku majadiliano kati ya London na Brussels yanaanza tena kuhusu kujiondoa kwa taifa hilo katika Umoja wa Ulaya.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66729,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"5 lililojengwa na kampuni ya Tigo kwa shule ya msingi Hachwi wilayani Kondoa, wanaoshuhudia ni Mkurugenzi wa Tigo Kanda ya Kaskazini George Lugata, Mkuu wa kitengo cha usimamizi na mahusiano na serikali kutoka Tigo, Sylvia Balwire na Meneja wa mahusiano na huduma za Jamii kutoka Tigo, Halima Okash(mwenye kilemba) makabidhiano hayo yalifanyika jana.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66730,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Waheshimiwa wanahabari, Baada ya Msajili wa Vyama vya Siasa kupitia katiba ya CUF ya mwaka 1992, Toleo la 2014 alijiridhisha kuwa Mhe Profesa Ibrahim Haruna Lipumba ndiye Mwenyekiti halali wa CUF kwa kuwa mchakato wa kukamilisha kujiuzulu kwake haukukamilika kabla yeye kutengua barua yake ya kujiuzulu.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66731,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Katibu Mkuu Wizara ya Ujenzi, Uchukuzi na Mawasiliano, anayesimamia Sekta ya Mawasiliano, Profesa Faustine Kamuzora (katikati) akipiga makofi pamoja na Kaimu Afisa Mtendaji Mkuu wa TTCL, Bw.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66732,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Wa pili kulia ni Rais wa Chama cha Riadha (RT) na Mkuu wa Mkoa wa Simiyu Anthony Mtaka na kulia ni Mwenyekiti wa Bodi ya NCAA Profesa Abiud Kaswamila.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66733,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Pia ni shule inayoendeleza usawa- watoto wa kike wanapewa fursa sawa na watoto wa kiume kwenda shule.,education,education,,gender,unknown,stereotype,daily_life,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66734,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kama nyota wa timu yake ya mpira ya Hyenas, mtoto mtiifu na kiranja shuleni kwake, Tiyani ana matarajio makubwa katika maisha yake.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66735,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Nae Mkurugenzi mtendaji wa shirika la Haki Elimu, John Kalage kuwa wamependekeza Lugha ya Kiswahili na Kiingereza iwe lugha ya kufundishia na kujifunzia kwa ngazi zote ili kuboresha mazingira ya kufundishia na kujifunzia.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66736,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Ukiomwondoa Mwenyekiti wa Chama hicho, Profesa Ibrahim Lipumba ambaye kama ulivyosema Umoja wa Vijana wa CCM kuwa anaburuzwa na Katibu Mkuu wake, Maalim Seif Sharrif Hamad, hakuna kiongozi mwingine kutoka Tanzania Bara anayezungumzia suala hili.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66737,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Juma Malewa akipokea salaam ya heshima kutoka kwa Gwaride maalum lililoandaliwa kwa ajili yake katika Sherehe za kumuaga zilizoandaliwa kwenye Viwanja vya Chuo cha Taaluma ya Urekebishaji Tanzania, Ukonga jijini Dar es salaam leo Septemba 28, 2018.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66738,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,John Pombe Magufuli akiwa na Mkurugenzi wa Taasisi ya Moyo ya Jakaya Kikwete (JKCI) Profesa Mohamed Janabi pamoja na wafanyakazi wengine wa Taasisi hiyo mara baada ya kutembelea wagonjwa waliolazwa Hospitalini hapo.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66739,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Hivyo, ili elimu iweze kuleta mabadiliko ya kweli kimaendeleo, ni lazima iwe elimu bora ambayo inalenga kumbadilisha mtu na kumwezesha kufikiri, kubuni, kujitambua, kuhoji, kudadisi, kupenda kazi, kuwa na mwenendo mwema na kuboresha afya na maisha yake binafsi na ya jamii.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66740,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Na kwa bahati nzuri lilianzishwa wakati Mwenyekiti wa Baraza la Chuo akiwa ni Jaji Mkuu wa Tanzania, Mheshimiwa Mohamed Chande.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66741,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kama unaipenda nchi yako utafanya kila liwezekanalo katika kuisaidia jamii, kuanzia ngazi ya familiya, ukoo, tarafa, kata, kijiji, wilaya, mkoa hadi taifa kwani bomu hili likilipuka madhara yake ni kwetu sote, tusimsubiri mtu atutoe hapa tulipo, wasukuma wanasema ""JIONGEZE"", tuache siasa, Jamii IJIONGEZE, Serikali IJIONGEZE tena SANA, wadau waelimu amabao ni WALIMU, WAZAZI na WANAFUNZU nao wajiongeze.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66742,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mwalimu mkuu wa shule ya msingi Kitangiri Chrizestom Kitale akisoma risala kwa mheshimiwa Masele ambapo alisema shule hiyo ina wanafunzi 1265,na kwamba inakabiliwa na uhaba wa madarasa na matundu ya vyoo",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66743,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Mkurugenzi mtendaji wa halmashauri ya wilaya ya Ileje Haji Mnasi akiandika baadhi ya hoja kutoka kwa baadhi ya wasimamizi wa mitihani ya darasa la saba inayotarajiwa kufanyika siku ya jumatano tarehe 07 /09 /2016 na alhamisi tarehe 08 /09 /2016.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66744,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Lazaro Kurwijila kutoka Chuo Kikuu cha Sokoine (Idara ya Sayansi ya Wanyama) akisisitija jambo wakati akiwasilisha mada yake hiyo,kwenye Kongamano la Uwekezaji Kanda ya Ziwa,linaloendelea kufanyika hivi sasa kwenye Ukumbu wa Mikutano wa Hoteli ya Malaika,jijini Mwanza.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66745,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mtihani wake wa kwanza katika muda huo mfupi, ni kuondoa mgawanyiko mkubwa kuwahi kukimba chama tawala cha African National Congress ANC.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66746,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Tanzania pia chini ya uongozi wa Mwalimu Nyerere, ilikuwa mtetezi wa haki za wanyonge duniani kote.",education,education,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66747,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"""Rais amefurahishwa na Shule za Alliance zinazofanya vizuri kitaaluma na michezo, amenituma kumuomba Mkurugenzi kushirikiana na nchi ya Rwanda katika uwekezaji kwa lengo la kukuza na kuimarisha uchumi wa Afrika Mashariki.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66748,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,This is a country ambapo hata Tundu la Choo sha Shule ni Mpaka tupate Mwekezaji au Mfadhili kutoka Ulaya.,education,education,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66749,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Hivi karibuni Rais John Magufuli, alitoa msimamo mzuri alipoagiza kwa ukali kabisa wanafunzi wasizuiwe kupata haki yao ya elimu ya msingi hadi sekondari kwa sababu ya michango.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66750,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Katibu Mkuu wa CCM Ndugu Abdulrahman Kinana akihutubia wananchi wa kata ya Chumo kwenye viwanja vya Shule ya Msingi Chumo ikiwa siku ya kwanza ya kuanza ziara yake ya mikoa miwili ya Lindi na Mtwara.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66751,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Watoto wake hao ni wanafunzi katika Shule ya Msingi ya Gitugi eneobumge la Mathioya.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66752,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Mwenyekiti wa Tume ya Uchaguzi ya wanafunzi wa Chuo cha Uongozi wa Fedha Zanzibar Sabrina Yussuf Shaaban akielezea juu ya utaratibu mzima wa kupiga kura ili kupata viongozi wapya wa ZIFASO .,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66753,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"“Tumepoteza mashujaa wetu katika elimu, tuwaombee na tuendelee kuwa na subira, uvumilivu na ustahimilivu” amesema Rais Magufuli.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66754,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Kwa upande wake mkuu wa wilaya ya Kilolo Asia Abdallah aliahidi kulifanyia kazi tatizo hilo kwa kuzungumza na wazazi ili kuwaelimisha juu ya umuhimu wa elimu kwa wananchi wa kijiji hiki cha Mwatasi.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66755,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Lakini Mkurugenzi wa masomo ya sayansi na teknolojia katika Chuo kikuu cha Nairobi Dkt Ayah amesema kuwa idadi ya sampuli ni ndogo sana kwa majibu yake kutumika kwa raia wote kutathimini mwenendo wa maambukizi ya Covid-19.,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66756,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,MAKAMU WA RAIS AFUNGUA KONGAMANO LA ELIMU YA JUU NA UCHUMI WA VIWANDA SIMIYU,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66757,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,John Pombe Magufuli akimpongeza Mdhibiti na Mkaguzi Mkuu wa Hesabu za Serikali (CAG) Profesa Mussa Assad mara baada ya kupokea Ripoti yake Ikulu jijini Dar es Salaam.,education,education,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66758,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kisha aliendelea na masomo yake mjini Dar es Salaam kwa Sheikh Wazir bin Said, mwanafunzi wa Sheikh maarufu sana na aliyekuwa khalifa wa Tariqa ya Askariyya, Sheikh Idrissa bin Saad.",education,education,,gender,unknown,stereotype,religion_culture,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66759,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kwa upande wake, Katibu Mkuu wa Wizara ya Ujenzi, Usafirishaji na Mawasiliano, (anayeshughulikia mawasiliano), Profesa Faustine Kamuzora, ambaye alikuwa mgeni rasmi, aliwaasa wanafunzi kujifunza zaidi elimu ya kompyuta na sio kujifunza word, excel na access, kwa sasa mafunzo hayo hayatoshi, na hivyo aliwahimiza wanafunzi lkujifunza zaidi ya hapo na hususan kutengeneza nyenzo za kutumia kompyuta, (computer applications).",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66760,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Balozi wa Cuba Nchini Tanzania Profesa Lucas Dmingo Herndez aliyesimama akizungumza katika Mkutano Maalum wa kuwaaga Madaktari Wazalendo wanoelekea Nchini Cuba kwa Mafunzo zaidi ya Udaktari Bingwa hapo katika Ofisi ya Makamu wa Pili wa Rais wa Zanzibar Vuga Mjini Zanzibar.,education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66761,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kwa upande wake Bw Sadeep Arya alisema huduma ya afya ni moja ya maeneo ya msingi ya ushirikiano India-Tanzania na ushiriki, kuwa ni biashara ya madawa, huduma za afya, elimu au mafunzo ya ushirikiano.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66762,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Ni Mwenyekiti wa Baraza la Uongozi la Chuo Kikuu cha Dodoma,education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66763,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Rais Kikwete ameyasema hayo mjini Mwanza juzi jioni alipozungumza na vijana wa CCM ambao walioondoka mjini Mwanza jana kwenda Butiama, Mkoani Mara, kwa Matembezi Maalum ya kumuezi Mwalimu kwenye kumbukumbu ya miaka 10 tangu kifo chake, Oktoba 14, 1999.",education,education,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,false,,,0.6,
sw-66764,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kamishna Jenerali wa Jeshi la Zimamoto na Uokoaji Thobias Andengenye akisalimiana na Balozi wa Cuba hapa nchini, Profesa Lucas Domingo Hernades Makao Makuu ya Jeshi […]",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66765,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"RAIA mmoja wa Rwanda anayedaiwa kuwa ni Mchungaji wa makanisa ya Pentekoste Tanzania, anashikiliwa na Polisi wilayani Kahama,kwa tuhuma za kuwabaka kwa zamu, wanafunzi watatu wa Shule ya Msingi Nyahanga.",education,education,,gender,unknown,stereotype,religion_culture,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
sw-66766,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Chama ni taasisi, chama sio mtu mmoja, chama ni uamuzi wa wanachama ndugu zangu na tunasema tutasimamia hili mpaka mwisho wetu na Profesa Lipumba ndiyo Mwenyekiti halali wa Chama cha Wananchi CUF.",education,education,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:education auto-collected,true,stereotype,,0.6,
